"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"2298","1082","","","","","","","","","","1082","09 Warbler Court","4152","Queensland","Australia","2005-05-10","90","No","Approved","Norco Bicycles","Standard","low","medium","2017-10-11","363.01","290.41"
"2300","2430","","","","","","","","","","2430","57769 Gulseth Lane","2040","New South Wales","Australia","2003-02-16","50","Yes","Approved","WeareA2B","Standard","medium","small","2017-08-17","175.89","131.92"
"2304","2280","","","","","","","","","","2280","054 Mesta Drive","3620","Victoria","Australia","2008-03-19","42","No","Approved","OHM Cycles","Road","medium","small","2017-04-09","1810.0","1610.9"
"2306","1191","","","","","","","","","","1191","135 Crest Line Drive","2044","New South Wales","Australia","1993-07-15","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-06-07","1661.92","1479.11"
"2310","1925","","","","","","","","","","1925","6 Upham Place","4556","Queensland","Australia","1996-11-09","15","No","Approved","Norco Bicycles","Standard","low","medium","2017-05-10","958.74","748.9"
"2312","3325","","","","","","","","","","3325","0421 Anthes Court","2870","New South Wales","Australia","2016-11-22","0","Yes","Approved","Norco Bicycles","Road","medium","medium","2017-11-15","543.39","407.54"
"2314","3250","","","","","","","","","","3250","7 Holy Cross Lane","4300","Queensland","Australia","2005-10-22","0","No","Approved","OHM Cycles","Standard","low","medium","2017-07-29","71.16","56.93"
"2316","73","","","","","","","","","","73","0212 Forest Run Trail","2774","New South Wales","Australia","1991-11-07","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-01-09","1403.5","954.82"
"2317","1997","","","","","","","","","","1997","05919 Morning Parkway","2034","New South Wales","Australia","2011-01-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-07-02","1240.31","795.1"
"2321","370","","","","","","","","","","370","06324 Michigan Trail","4570","Queensland","Australia","2009-03-08","18","Yes","Approved","Solex","Standard","medium","medium","2017-09-10","575.27","431.45"
"2322","2758","","","","","","","","","","2758","5565 Park Meadow Trail","2155","New South Wales","Australia","2005-08-09","4","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-02-27","1129.13","677.48"
"2324","1130","","","","","","","","","","1130","6 Buell Point","2062","New South Wales","Australia","2010-06-07","39","No","Approved","Giant Bicycles","Standard","medium","large","2017-07-04","1812.75","582.48"
"2335","2327","","","","","","","","","","2327","69893 Loomis Junction","2229","New South Wales","Australia","1991-11-10","30","Yes","Approved","Solex","Standard","high","medium","2017-05-18","748.17","448.9"
"2336","2577","","","","","","","","","","2577","80 Cambridge Plaza","2159","New South Wales","Australia","2016-03-29","90","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-03-24","363.01","290.41"
"2339","3265","","","","","","","","","","3265","7 Pepper Wood Crossing","3038","Victoria","Australia","1997-01-25","95","Yes","Approved","OHM Cycles","Touring","low","medium","2017-06-27","1073.07","933.84"
"2340","2251","","","","","","","","","","2251","81 Forest Dale Center","3555","Victoria","Australia","1992-10-11","7","No","Approved","Giant Bicycles","Standard","medium","small","2017-12-15","1311.44","1167.18"
"2351","1653","","","","","","","","","","1653","8012 American Parkway","2138","New South Wales","Australia","2000-05-22","74","Yes","Approved","WeareA2B","Standard","medium","medium","2017-10-27","1228.07","400.91"
"2352","2346","","","","","","","","","","2346","03961 Sullivan Park","2114","New South Wales","Australia","1994-08-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-07-21","1240.31","795.1"
"2357","3419","","","","","","","","","","3419","33792 Burrows Plaza","4125","Queensland","Australia","1997-01-25","25","Yes","Approved","Giant Bicycles","Road","medium","medium","2017-12-25","1538.99","829.65"
"2360","1966","","","","","","","","","","1966","425 Marquette Way","2116","New South Wales","Australia","1993-05-26","63","Yes","Approved","WeareA2B","Standard","medium","medium","2017-01-08","1992.93","762.63"
"2363","1223","","","","","","","","","","1223","54 Harbort Road","2480","New South Wales","Australia","2014-10-10","76","No","Approved","WeareA2B","Standard","low","medium","2017-02-08","642.31","513.85"
"2369","2232","","","","","","","","","","2232","95 Riverside Way","2640","New South Wales","Australia","2015-04-11","62","Yes","Approved","Solex","Standard","medium","medium","2017-03-04","478.16","298.72"
"2371","1971","","","","","","","","","","1971","38 Havey Place","3049","Victoria","Australia","1995-12-19","36","No","Approved","Solex","Standard","low","medium","2017-07-23","945.04","507.58"
"2372","1939","","","","","","","","","","1939","1979 Arapahoe Trail","4701","Queensland","Australia","2011-05-07","18","Yes","Approved","Solex","Standard","medium","medium","2017-10-15","575.27","431.45"
"2374","3265","","","","","","","","","","3265","7 Pepper Wood Crossing","3038","Victoria","Australia","2016-12-06","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-05-01","360.4","270.3"
"2376","758","","","","","","","","","","758","9 Melby Park","2197","New South Wales","Australia","1997-01-25","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-04-10","360.4","270.3"
"2378","2940","","","","","","","","","","2940","5748 Walton Court","4114","Queensland","Australia","2003-09-10","90","No","Approved","Norco Bicycles","Standard","low","medium","2017-02-26","363.01","290.41"
"2379","745","","","","","","","","","","745","345 Dovetail Avenue","4305","Queensland","Australia","1994-09-09","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-16","1231.15","161.6"
"2382","1562","","","","","","","","","","1562","842 Rutledge Parkway","2145","New South Wales","Australia","2001-11-25","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-01-07","533.51","400.13"
"2387","1681","","","","","","","","","","1681","9737 Vernon Junction","3152","Victoria","Australia","2002-10-10","76","No","Approved","WeareA2B","Road","low","small","2017-08-03","1172.78","1043.77"
"2388","1742","","","","","","","","","","1742","17 Ohio Drive","4053","Queensland","Australia","2016-12-06","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-04-16","360.4","270.3"
"2393","2269","","","","","","","","","","2269","1 Del Sol Center","2323","New South Wales","Australia","2009-04-12","54","No","Approved","WeareA2B","Standard","medium","medium","2017-11-13","1292.84","13.44"
"2394","2894","","","","","","","","","","2894","666 Holy Cross Parkway","4818","Queensland","Australia","2016-11-22","26","Yes","Approved","WeareA2B","Standard","medium","medium","2017-02-02","1992.93","762.63"
"18403","3499","","","","","","","","","","3499","310 Stephen Terrace","4073","Queensland","Australia","2006-05-22","67","Yes","Approved","Norco Bicycles","Road","medium","medium","2017-11-09","544.05","376.84"
"18413","2538","","","","","","","","","","2538","94554 Derek Trail","2009","New South Wales","Australia","2015-10-18","25","No","Approved","OHM Cycles","Standard","high","medium","2017-01-31","2005.66","1203.4"
"18415","1172","","","","","","","","","","1172","20 Main Road","2230","New South Wales","Australia","2003-07-21","51","No","Approved","OHM Cycles","Standard","high","medium","2017-03-18","2005.66","1203.4"
"18422","1752","","","","","","","","","","1752","5 Huxley Point","2154","New South Wales","Australia","1991-11-10","30","No","Approved","Solex","Standard","high","medium","2017-10-22","748.17","448.9"
"18424","1335","","","","","","","","","","1335","4 Sycamore Pass","3977","Victoria","Australia","1998-12-16","81","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-07-09","586.45","521.94"
"18427","1471","","","","","","","","","","1471","0 Canary Parkway","2506","New South Wales","Australia","1998-12-17","63","Yes","Approved","Solex","Standard","medium","medium","2017-12-25","1483.2","99.59"
"18430","1626","","","","","","","","","","1626","0 Westport Terrace","4570","Queensland","Australia","1999-06-23","27","No","Approved","Trek Bicycles","Standard","medium","medium","2017-02-14","499.53","388.72"
"18432","1678","","","","","","","","","","1678","9175 Ryan Street","2088","New South Wales","Australia","2012-09-15","38","No","Approved","Trek Bicycles","Standard","medium","large","2017-09-20","2091.47","388.92"
"18439","615","","","","","","","","","","615","375 Drewry Alley","4120","Queensland","Australia","2013-09-16","83","No","Approved","Solex","Touring","medium","large","2017-03-09","2083.94","675.03"
"18441","2068","","","","","","","","","","2068","575 Katie Terrace","2835","New South Wales","Australia","2000-11-03","29","Yes","Approved","WeareA2B","Standard","medium","medium","2017-07-22","1065.03","230.09"
"18442","2594","","","","","","","","","","2594","3 Pennsylvania Terrace","2197","New South Wales","Australia","2002-08-31","73","Yes","Approved","Solex","Standard","medium","medium","2017-09-25","1945.43","333.18"
"18443","1862","","","","","","","","","","1862","0672 Lyons Pass","2153","New South Wales","Australia","2012-05-18","0","Yes","Approved","Solex","Standard","medium","medium","2017-06-27","478.16","298.72"
"18446","2761","","","","","","","","","","2761","8 Anderson Lane","2214","New South Wales","Australia","1993-04-12","23","Yes","Approved","Norco Bicycles","Mountain","low","small","2017-01-06","688.63","612.88"
"18454","1770","","","","","","","","","","1770","40985 Cherokee Junction","2155","New South Wales","Australia","1991-07-10","73","No","Approved","Solex","Standard","medium","medium","2017-04-19","1945.43","333.18"
"18457","1945","","","","","","","","","","1945","8 Pearson Trail","2166","New South Wales","Australia","1995-12-19","90","No","Approved","Solex","Standard","low","medium","2017-07-28","945.04","507.58"
"18459","621","","","","","","","","","","621","363 Schiller Court","2763","New South Wales","Australia","2016-07-09","66","No","Approved","Solex","Standard","medium","medium","2017-09-03","1163.89","589.27"
"18464","3369","","","","","","","","","","3369","7234 Dawn Alley","4670","Queensland","Australia","2010-11-05","66","Yes","Approved","Giant Bicycles","Road","low","small","2017-10-15","590.26","525.33"
"18466","2101","","","","","","","","","","2101","344 Rockefeller Way","3966","Victoria","Australia","2000-11-03","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-06-18","1403.5","954.82"
"18467","1133","","","","","","","","","","1133","7674 Roxbury Junction","4815","Queensland","Australia","2014-03-03","10","Yes","Approved","WeareA2B","Touring","medium","medium","2017-08-30","1466.68","363.25"
"18483","2677","","","","","","","","","","2677","336 Fordem Trail","2088","New South Wales","Australia","1995-10-24","71","Yes","Approved","Solex","Standard","high","large","2017-11-15","1842.92","1105.75"
"18487","3205","","","","","","","","","","3205","378 Maple Pass","2153","New South Wales","Australia","2015-06-17","61","Yes","Approved","OHM Cycles","Standard","low","medium","2017-09-25","71.16","56.93"
"18488","2710","","","","","","","","","","2710","86445 Bonner Junction","4660","Queensland","Australia","1991-08-05","28","No","Approved","Norco Bicycles","Standard","medium","small","2017-12-11","1216.14","1082.36"
"18490","1587","","","","","","","","","","1587","7 Laurel Junction","2079","New South Wales","Australia","2015-08-10","80","No","Approved","OHM Cycles","Touring","low","medium","2017-04-12","1073.07","933.84"
"18491","974","","","","","","","","","","974","1472 Meadow Vale Lane","4034","Queensland","Australia","1997-10-04","49","No","Approved","Trek Bicycles","Road","medium","medium","2017-12-20","533.51","400.13"
"18496","2671","","","","","","","","","","2671","84 Southridge Lane","2799","New South Wales","Australia","1997-05-10","41","Yes","Approved","Solex","Road","medium","medium","2017-06-15","416.98","312.74"
"18503","1088","","","","","","","","","","1088","04328 Rowland Plaza","3441","Victoria","Australia","2010-08-20","4","Yes","Approved","Solex","Standard","medium","medium","2017-04-03","1483.2","99.59"
"18504","2595","","","","","","","","","","2595","755 Ramsey Terrace","4152","Queensland","Australia","2009-03-08","11","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-01-09","1274.93","764.96"
"18507","403","","","","","","","","","","403","32571 Dixon Center","3337","Victoria","Australia","2004-07-25","70","No","Approved","Trek Bicycles","Standard","high","medium","2017-09-22","495.72","297.43"
"18515","1308","","","","","","","","","","1308","32 Vidon Point","4118","Queensland","Australia","1999-06-23","85","Yes","Approved","WeareA2B","Standard","medium","medium","2017-09-28","752.64","205.36"
"18516","1701","","","","","","","","","","1701","53141 Merrick Street","2064","New South Wales","Australia","1993-07-15","0","No","Approved","WeareA2B","Standard","medium","medium","2017-12-25","60.34","45.26"
